order_id,order_date,order_priority,order_quantity,sales ,unit_price,ship_mode,shipping_cost,province,customer_segment,product_category,product_sub_category,product_container,ship_date
35139,1/17/2017,High,29,283.31,9.77,Regular Air,3.2,Alberta,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,1/18/2017
39267,1/17/2017,High,26,460.45,17.71,Regular Air,5.4,Saskachewan,Home Office,Furniture,Office Furnishings,Small Box,1/19/2017
35139,1/17/2017,High,25,914.74,36.59,Regular Air,9.6,British Columbia,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,1/19/2017
50048,1/17/2017,High,14,37.96,2.71,Regular Air,1.4,Manitoba,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,1/19/2017
34753,1/17/2017,Not Specified,7,125.26,17.89,Regular Air,1.1,British Columbia,Small Business,Technology,Telephones and Communication,Wrap Bag,1/19/2017
24610,1/17/2017,Not Specified,4,945.14,236.29,Delivery Truck,25.4,Yukon,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,1/19/2017
35139,1/17/2017,High,3,11106.96,3702.32,Delivery Truck,9.3,British Columbia,Home Office,Technology,Office Machines,Jumbo Box,1/18/2017
50048,1/17/2017,High,1,16.05,16.05,Regular Air,9,Manitoba,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,1/19/2017
28642,1/17/2018,High,41,246.41,6.01,Regular Air,3.2,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/19/2018
28642,1/17/2018,High,27,1703.48,63.09,Regular Air,21.4,Ontario,Corporate,Technology,Telephones and Communication,Small Box,1/19/2018
15719,1/17/2018,Critical,18,5783.82,321.32,Delivery Truck,69.3,Ontario,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,1/18/2018
42753,1/17/2019,Medium,45,4357.91,96.84,Regular Air,3.2,British Columbia,Small Business,Technology,Telephones and Communication,Small Box,1/19/2019
52837,1/17/2019,Critical,32,6349.80,198.43,Regular Air,21.4,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,1/19/2019
51044,1/17/2019,Low,26,1426.50,54.87,Delivery Truck,15.2,Manitoba,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,1/21/2019
51044,1/17/2019,Low,19,125.48,6.60,Regular Air,0.9,Manitoba,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,1/24/2019
51044,1/17/2019,Low,17,166.80,9.81,Regular Air,1.5,Manitoba,Consumer,Office Supplies,Envelopes,Small Box,1/17/2019
15491,1/17/2019,Medium,5,964.47,192.89,Regular Air,2.7,Saskachewan,Small Business,Technology,Telephones and Communication,Small Box,1/17/2019
22118,1/18/2016,High,50,3041.52,60.83,Regular Air,1.6,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/18/2016
48199,1/18/2016,Not Specified,47,719.53,15.31,Regular Air,1.5,Prince Edward Island,Corporate,Office Supplies,Envelopes,Small Box,1/21/2016
58784,1/18/2016,Medium,29,1475.64,50.88,Regular Air,6.2,Saskachewan,Corporate,Office Supplies,Paper,Small Box,1/18/2016
58784,1/18/2016,Medium,25,9496.43,379.86,Delivery Truck,41.7,Ontario,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,1/20/2016
58784,1/18/2016,Medium,20,354.39,17.72,Express Air,10.1,Ontario,Corporate,Technology,Office Machines,Small Box,1/20/2016
58784,1/18/2016,Medium,17,298.27,17.55,Regular Air,19,Saskachewan,Corporate,Office Supplies,Storage & Organization,Small Box,1/19/2016
58784,1/18/2016,Medium,12,151.83,12.65,Regular Air,6.1,Saskachewan,Corporate,Office Supplies,Envelopes,Small Box,1/19/2016
54497,1/18/2017,Not Specified,1,166.40,166.40,Regular Air,21.4,Saskachewan,Home Office,Office Supplies,Storage & Organization,Small Box,1/21/2017
36931,1/18/2018,Not Specified,46,193.20,4.20,Regular Air,1.7,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,1/18/2018
49987,1/18/2018,High,15,1921.17,128.08,Delivery Truck,62.8,Nova Scotia,Consumer,Furniture,Bookcases,Jumbo Box,1/21/2018
49987,1/18/2018,High,14,259.24,18.52,Regular Air,1.1,Manitoba,Consumer,Technology,Telephones and Communication,Wrap Bag,1/20/2018
16096,1/18/2018,High,9,45.16,5.02,Express Air,1.1,Ontario,Consumer,Office Supplies,Labels,Small Box,1/19/2018
10722,1/18/2018,Not Specified,8,43.08,5.39,Regular Air,6.1,Quebec,Home Office,Office Supplies,Paper,Small Box,1/20/2018
49987,1/18/2018,High,4,991.44,247.86,Delivery Truck,55.9,Nova Scotia,Consumer,Furniture,Tables,Jumbo Box,1/21/2018
50433,1/18/2019,Critical,50,7092.55,141.85,Delivery Truck,19.1,Ontario,Home Office,Technology,Office Machines,Jumbo Drum,1/20/2019
6886,1/18/2019,High,46,8749.46,190.21,Regular Air,21.4,Yukon,Consumer,Office Supplies,Storage & Organization,Small Box,1/19/2019
11969,1/18/2019,Not Specified,42,12263.01,291.98,Delivery Truck,64.2,Nova Scotia,Consumer,Furniture,Tables,Jumbo Drum,1/20/2019
8034,1/18/2019,High,36,1718.85,47.75,Delivery Truck,49.9,Saskachewan,Corporate,Furniture,Tables,Jumbo Box,1/20/2019
8034,1/18/2019,High,31,379.26,12.23,Regular Air,4.3,Saskachewan,Corporate,Office Supplies,Appliances,Small Box,1/18/2019
11969,1/18/2019,Not Specified,16,1802.91,112.68,Regular Air,37.5,Nova Scotia,Consumer,Office Supplies,Storage & Organization,Large Box,1/19/2019
8034,1/18/2019,High,13,255.12,19.62,Regular Air,9.6,Saskachewan,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,1/19/2019
33956,1/18/2019,Low,13,117.25,9.02,Regular Air,4.3,Quebec,Small Business,Furniture,Office Furnishings,Wrap Bag,1/20/2019
11969,1/18/2019,Not Specified,9,1778.39,197.60,Delivery Truck,117.9,Nova Scotia,Consumer,Furniture,Tables,Jumbo Box,1/20/2019
33285,1/18/2019,High,5,71.60,14.32,Regular Air,6.6,Manitoba,Small Business,Office Supplies,Storage & Organization,Small Box,1/19/2019
66,1/19/2016,Low,41,115.72,2.82,Regular Air,0.7,Alberta,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,1/19/2016
20711,1/19/2016,Critical,18,2371.08,131.73,Delivery Truck,60.1,Ontario,Consumer,Technology,Office Machines,Jumbo Box,1/20/2016
16999,1/19/2016,Critical,18,3818.24,212.12,Regular Air,1.1,Ontario,Consumer,Office Supplies,Appliances,Small Box,1/21/2016
20711,1/19/2016,Critical,5,105.57,21.11,Regular Air,9.7,Nova Scotia,Consumer,Office Supplies,Paper,Small Box,1/21/2016
29185,1/19/2017,High,48,477.79,9.95,Express Air,10.9,British Columbia,Corporate,Furniture,Office Furnishings,Large Box,1/21/2017
25155,1/19/2017,Low,48,1111.72,23.16,Regular Air,15.9,Saskachewan,Corporate,Furniture,Office Furnishings,Large Box,1/26/2017
34661,1/19/2017,Critical,26,924.65,35.56,Regular Air,21.4,New Brunswick,Corporate,Furniture,Office Furnishings,Small Box,1/21/2017
55398,1/19/2017,Medium,24,165.84,6.91,Regular Air,52.4,Ontario,Small Business,Office Supplies,Appliances,Large Box,1/21/2017
55398,1/19/2017,Medium,21,49.67,2.37,Regular Air,0.7,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,1/20/2017
25155,1/19/2017,Low,17,121.99,7.18,Regular Air,3.3,Saskachewan,Corporate,Office Supplies,Paper,Wrap Bag,1/26/2017
29185,1/19/2017,High,8,501.28,62.66,Regular Air,14.1,British Columbia,Corporate,Office Supplies,Appliances,Small Box,1/20/2017
29185,1/19/2017,High,5,233.10,46.62,Express Air,18.7,British Columbia,Corporate,Office Supplies,Paper,Small Box,1/21/2017
20934,1/19/2017,Critical,5,1341.66,268.33,Delivery Truck,19.1,Quebec,Corporate,Technology,Office Machines,Jumbo Drum,1/20/2017
25155,1/19/2017,Low,3,32.50,10.83,Express Air,5.9,Saskachewan,Corporate,Office Supplies,Paper,Small Box,1/24/2017
22561,1/19/2018,Critical,50,453.68,9.07,Regular Air,3.7,Nova Scotia,Consumer,Office Supplies,Appliances,Small Box,1/21/2018
22561,1/19/2018,Critical,7,137.62,19.66,Regular Air,9.6,Nova Scotia,Consumer,Furniture,Office Furnishings,Small Pack,1/21/2018
22561,1/19/2018,Critical,5,540.13,108.03,Express Air,21.4,Nova Scotia,Consumer,Technology,Computer Peripherals,Small Box,1/21/2018
29223,1/19/2019,High,48,26430.20,550.63,Delivery Truck,27.8,Quebec,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,1/21/2019
19617,1/19/2019,Low,38,1019.14,26.82,Regular Air,6.7,Prince Edward Island,Corporate,Technology,Office Machines,Medium Box,1/21/2019
38690,1/19/2019,Low,28,746.33,26.65,Regular Air,6.7,British Columbia,Corporate,Technology,Office Machines,Medium Box,1/23/2019
6016,1/19/2019,High,19,222.86,11.73,Regular Air,5.8,Nunavut,Home Office,Office Supplies,Paper,Small Box,1/19/2019
19617,1/19/2019,Low,3,184.00,61.33,Regular Air,9.6,Prince Edward Island,Corporate,Technology,Telephones and Communication,Small Box,1/19/2019
44069,01/02/2016,Critical,43,657.84,15.30,Regular Air,2.1,British Columbia,Consumer,Office Supplies,Paper,Wrap Bag,01/02/2016
37537,01/02/2016,Low,43,4369.01,101.60,Delivery Truck,48.2,British Columbia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,01/04/2016
37537,01/02/2016,Low,32,5245.55,163.92,Regular Air,7.6,British Columbia,Corporate,Office Supplies,Storage & Organization,Small Box,01/09/2016
44069,01/02/2016,Critical,16,147.26,9.20,Express Air,2.3,British Columbia,Consumer,Office Supplies,Paper,Wrap Bag,01/04/2016
37537,01/02/2016,Low,4,1325.79,331.45,Delivery Truck,52.2,British Columbia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,01/02/2016
9285,01/02/2016,Critical,3,133.55,44.52,Regular Air,3.2,Nova Scotia,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,01/04/2016
29058,01/02/2017,High,43,307.74,7.16,Regular Air,6.8,Manitoba,Consumer,Office Supplies,Paper,Small Box,01/04/2017
29058,01/02/2017,High,41,1082.49,26.40,Regular Air,9.4,Manitoba,Consumer,Office Supplies,Storage & Organization,Small Box,01/02/2017
8998,01/02/2017,Low,37,1891.63,51.13,Regular Air,14.6,Manitoba,Consumer,Office Supplies,Appliances,Small Box,01/06/2017
57606,01/02/2017,Not Specified,37,315.09,8.52,Regular Air,3.9,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,01/03/2017
29058,01/02/2017,High,33,30376.38,920.50,Delivery Truck,47.7,Alberta,Consumer,Furniture,Bookcases,Jumbo Box,01/04/2017
29058,01/02/2017,High,23,137.52,5.98,Regular Air,1.1,Manitoba,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,01/03/2017
20449,01/02/2017,Medium,19,1301.66,68.51,Regular Air,21.4,Newfoundland,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,01/03/2017
8998,01/02/2017,Low,13,190.60,14.66,Regular Air,5.9,Manitoba,Consumer,Office Supplies,Storage & Organization,Small Box,01/07/2017
8998,01/02/2017,Low,12,296.84,24.74,Regular Air,2.1,Manitoba,Consumer,Technology,Computer Peripherals,Small Pack,01/04/2017
4006,01/02/2018,Medium,38,1542.52,40.59,Regular Air,5.4,Ontario,Corporate,Office Supplies,Paper,Wrap Bag,01/03/2018
9221,01/02/2018,Low,25,1634.34,65.37,Regular Air,21.4,Alberta,Consumer,Office Supplies,Envelopes,Small Box,01/06/2018
25188,01/02/2018,Medium,20,1673.65,83.68,Regular Air,2.7,Quebec,Home Office,Technology,Telephones and Communication,Small Box,01/04/2018
9221,01/02/2018,Low,9,85.21,9.47,Regular Air,52.4,Alberta,Consumer,Office Supplies,Appliances,Large Box,01/06/2018
35811,01/02/2019,Critical,49,793.48,16.19,Regular Air,1.5,Alberta,Corporate,Office Supplies,Envelopes,Small Box,01/03/2019
16164,01/02/2019,Low,26,2518.94,96.88,Delivery Truck,15,Saskachewan,Home Office,Technology,Office Machines,Jumbo Drum,01/06/2019
16164,01/02/2019,Low,26,74.24,2.86,Regular Air,4.6,British Columbia,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,01/09/2019
50471,01/02/2019,Low,25,6269.40,250.78,Delivery Truck,30.1,Nova Scotia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,01/04/2019
16164,01/02/2019,Low,22,3588.29,163.10,Regular Air,21.4,British Columbia,Home Office,Office Supplies,Envelopes,Small Box,01/11/2019
10945,01/02/2019,Medium,14,1251.93,89.42,Regular Air,9.6,Northwest Territories,Consumer,Technology,Telephones and Communication,Small Box,01/04/2019
35811,01/02/2019,Critical,6,11.12,1.85,Regular Air,0.7,Alberta,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,01/04/2019
43494,01/02/2019,Medium,2,3925.06,1962.53,Regular Air,15,British Columbia,Consumer,Technology,Office Machines,Medium Box,01/03/2019
38340,1/20/2016,Critical,36,2318.74,64.41,Regular Air,3.7,Manitoba,Corporate,Office Supplies,Appliances,Small Box,1/21/2016
44197,1/20/2016,High,27,4248.25,157.34,Delivery Truck,57.2,Ontario,Small Business,Furniture,Bookcases,Jumbo Box,1/23/2016
42405,1/20/2017,High,13,87.40,6.72,Regular Air,5.5,Ontario,Home Office,Office Supplies,Paper,Small Box,1/22/2017
35399,1/20/2018,Low,38,201.57,5.30,Regular Air,6.1,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/22/2018
57217,1/20/2018,Medium,35,451.81,12.91,Regular Air,8.5,Quebec,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,1/22/2018
6564,1/20/2018,Low,26,479.61,18.45,Regular Air,4.3,Yukon,Consumer,Technology,Computer Peripherals,Small Box,1/20/2018
16837,1/20/2018,Not Specified,4,1066.79,266.70,Delivery Truck,58.1,Manitoba,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,1/21/2018
55618,1/20/2019,Medium,48,1598.83,33.31,Regular Air,1.3,Manitoba,Corporate,Technology,Telephones and Communication,Small Pack,1/21/2019
40706,1/20/2019,Medium,40,118.81,2.97,Express Air,0.5,Manitoba,Home Office,Office Supplies,Labels,Small Box,1/21/2019
11428,1/20/2019,Medium,16,1663.35,103.96,Regular Air,21.4,Ontario,Small Business,Office Supplies,Envelopes,Small Box,1/20/2019
38021,1/21/2016,Medium,46,1585.75,34.47,Regular Air,1.6,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/23/2016
35936,1/21/2016,Medium,41,334.12,8.15,Regular Air,5,Alberta,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/22/2016
32800,1/21/2016,Not Specified,40,804.58,20.11,Regular Air,9.3,Alberta,Home Office,Office Supplies,Paper,Small Box,1/23/2016
35936,1/21/2016,Medium,40,4443.23,111.08,Regular Air,26.2,Alberta,Corporate,Furniture,Office Furnishings,Large Box,1/22/2016
31138,1/21/2016,High,37,1338.76,36.18,Delivery Truck,48.7,Ontario,Small Business,Furniture,Tables,Jumbo Box,1/23/2016
38021,1/21/2016,Medium,36,185.35,5.15,Regular Air,0.5,Ontario,Corporate,Office Supplies,Labels,Small Box,1/22/2016
52608,1/21/2016,Low,36,158.05,4.39,Regular Air,0.7,Manitoba,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,1/25/2016
49505,1/21/2016,Critical,34,359.08,10.56,Express Air,2.1,Ontario,Home Office,Technology,Computer Peripherals,Small Pack,1/22/2016
37638,1/21/2016,Low,33,149.78,4.54,Regular Air,7.4,Quebec,Small Business,Office Supplies,Labels,Small Box,1/23/2016
32800,1/21/2016,Not Specified,33,12129.92,367.57,Delivery Truck,63,Alberta,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,1/22/2016
32800,1/21/2016,Not Specified,19,378.92,19.94,Regular Air,9.3,Alberta,Home Office,Office Supplies,Paper,Small Box,1/22/2016
38021,1/21/2016,Medium,16,4715.52,294.72,Delivery Truck,24.8,Ontario,Corporate,Office Supplies,Appliances,Jumbo Drum,1/22/2016
49505,1/21/2016,Critical,12,104.58,8.72,Regular Air,5,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,1/23/2016
58759,1/21/2016,Low,4,35.78,8.95,Regular Air,3.1,British Columbia,Corporate,Office Supplies,Paper,Wrap Bag,1/28/2016
640,1/21/2017,High,39,5257.65,134.81,Delivery Truck,62.7,Ontario,Consumer,Furniture,Bookcases,Jumbo Box,1/22/2017
35812,1/21/2017,Critical,24,2913.45,121.39,Delivery Truck,32.1,British Columbia,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,1/23/2017
640,1/21/2017,High,24,497.30,20.72,Regular Air,10.2,Ontario,Consumer,Office Supplies,Paper,Small Box,1/22/2017
35812,1/21/2017,Critical,19,911.13,47.95,Regular Air,6.3,British Columbia,Small Business,Office Supplies,Paper,Small Box,1/23/2017
44999,1/21/2017,Medium,17,118.49,6.97,Regular Air,8,British Columbia,Small Business,Office Supplies,Paper,Small Box,1/22/2017
24135,1/21/2017,Low,12,369.35,30.78,Regular Air,1.6,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,1/23/2017
35812,1/21/2017,Critical,2,64.13,32.07,Regular Air,4.3,British Columbia,Small Business,Technology,Computer Peripherals,Small Box,1/23/2017
55270,1/21/2017,Medium,1,37.60,37.60,Regular Air,6.7,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,1/22/2017
49925,1/21/2017,High,1,3.65,3.65,Regular Air,0.7,British Columbia,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,1/22/2017
9824,1/21/2018,Critical,43,123.92,2.88,Regular Air,1.1,Yukon,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,1/23/2018
21606,1/21/2018,Not Specified,43,1470.93,34.21,Express Air,5.9,Ontario,Small Business,Technology,Computer Peripherals,Small Box,1/22/2018
9824,1/21/2018,Critical,39,2075.44,53.22,Express Air,4.8,Yukon,Consumer,Office Supplies,Appliances,Small Box,1/23/2018
2883,1/21/2018,Low,34,2305.14,67.80,Regular Air,7.4,British Columbia,Consumer,Office Supplies,Storage & Organization,Small Box,1/23/2018
21606,1/21/2018,Not Specified,29,552.78,19.06,Regular Air,2.1,Quebec,Small Business,Technology,Computer Peripherals,Small Pack,1/22/2018
9824,1/21/2018,Critical,5,23.07,4.61,Regular Air,0.5,Yukon,Consumer,Office Supplies,Labels,Small Box,1/23/2018
50208,1/21/2018,Medium,4,41.47,10.37,Express Air,7.5,Nova Scotia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/22/2018
28582,1/21/2019,Not Specified,45,403.72,8.97,Regular Air,3.1,British Columbia,Home Office,Office Supplies,Paper,Wrap Bag,1/22/2019
28582,1/21/2019,Not Specified,40,1605.18,40.13,Express Air,2.1,British Columbia,Home Office,Technology,Computer Peripherals,Small Pack,1/22/2019
9761,1/21/2019,Not Specified,23,143.05,6.22,Regular Air,7.7,Ontario,Small Business,Office Supplies,Paper,Small Box,1/23/2019
44549,1/21/2019,Medium,5,12.04,2.41,Regular Air,1.6,British Columbia,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,1/22/2019
9761,1/21/2019,Not Specified,2,216.82,108.41,Delivery Truck,15,Ontario,Small Business,Technology,Office Machines,Jumbo Drum,1/22/2019
55360,1/22/2016,Medium,49,144.27,2.94,Regular Air,0.5,Manitoba,Small Business,Office Supplies,Labels,Small Box,1/24/2016
53891,1/22/2016,High,44,4322.50,98.24,Express Air,42.4,New Brunswick,Home Office,Furniture,Office Furnishings,Medium Box,1/23/2016
55360,1/22/2016,Medium,39,9485.66,243.22,Delivery Truck,31.1,Manitoba,Small Business,Furniture,Tables,Jumbo Box,1/23/2016
53891,1/22/2016,High,36,602.20,16.73,Regular Air,10.4,Manitoba,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,1/22/2016
13636,1/22/2016,Low,32,30152.69,942.27,Delivery Truck,47.7,Nova Scotia,Home Office,Furniture,Bookcases,Jumbo Box,1/26/2016
53891,1/22/2016,High,27,4905.66,181.69,Regular Air,21.4,New Brunswick,Home Office,Technology,Computer Peripherals,Small Box,1/23/2016
53891,1/22/2016,High,25,2750.91,110.04,Express Air,6.3,New Brunswick,Home Office,Technology,Telephones and Communication,Small Box,1/23/2016
28225,1/22/2016,Critical,13,1241.83,95.53,Regular Air,37.5,Ontario,Corporate,Office Supplies,Storage & Organization,Large Box,1/24/2016
28225,1/22/2016,Critical,9,220.46,24.50,Regular Air,15.4,British Columbia,Corporate,Furniture,Office Furnishings,Small Box,1/22/2016
7815,1/22/2016,Critical,6,200.49,33.42,Regular Air,5.9,Saskachewan,Home Office,Technology,Computer Peripherals,Small Box,1/23/2016
41472,1/22/2017,Low,48,300.53,6.26,Express Air,8.1,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,1/29/2017
44295,1/22/2017,Medium,47,4841.65,103.01,Regular Air,2.7,Alberta,Home Office,Technology,Telephones and Communication,Small Box,1/24/2017
13958,1/22/2017,Low,11,865.28,78.66,Regular Air,1.1,Yukon,Consumer,Technology,Telephones and Communication,Wrap Bag,1/31/2017
49443,1/22/2018,High,41,423.88,10.34,Regular Air,5.2,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,1/23/2018
41441,1/22/2019,Medium,41,236.56,5.77,Regular Air,6.1,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/23/2019
2688,1/22/2019,High,31,2225.64,71.79,Regular Air,1.3,Manitoba,Small Business,Technology,Telephones and Communication,Small Pack,1/23/2019
2688,1/22/2019,High,11,1668.60,151.69,Regular Air,4.2,Manitoba,Small Business,Technology,Telephones and Communication,Small Box,1/24/2019
